Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,NKE,0,0,0,0,137419999999.99998,140890000000.0,32.61,32.68,2.75,3.42,15.19,3.41,22.51,10.46,12.55,13.18,47.96,41270000000.0,26.42,5.1,17470000000.0,5860000000.0,4320000000.0,2.71,-23.1,3180000000.0,2.05,6660000000.0,73.59,1.9,5.82,4500000000.0,2950000000.0,0.82,81.21,92.62,10320000.0,1240000000.0,1230000000.0,1.17,85.26,11790000.0,0.9,1.31,12000000.0
0,0,NLY,0,0,0,0,8400000000.0,,,5.33,,,0.61,,,0.0,161.35,-1.83,-14.46,-453030000.0,-0.32,,-453030000.0,,-2300000000.0,-1.6,,315740000.0,0.22,113130000000.0,716.17,0.12,9.66,-1200000000.0,,1.01,5.8,8.5,23630000.0,1430000000.0,1430000000.0,0.33,55.58,21820000.0,0.62,1.72,26910000.0
0,0,NOC,0,0,0,0,56180000000.0,68019999999.99999,25.4,14.6,1.01,1.69,6.37,2.01,16.61,6.64,8.77,4.71,26.44,33840000000.000004,199.89,6.9,7260000000.0,3990000000.0,2250000000.0,13.22,,2240000000.0,13.39,15450000000.0,175.17,1.13,52.54,4300000000.0,1570000000.0,0.83,320.87,346.69,1210000.0,167640000.0,166990000.0,0.49,84.45,1600000.0,1.21,1.2,2210000.0
0,0,NOK,0,0,0,0,19200000000.0,18270000000.0,,12.9,1.14,0.75,1.15,0.78,8.6,0.03,0.0,1.68,0.12,,,0.5,8449999999.999999,,,-0.192,191.7,,,,34.78,1.39,3.12,,,0.22,3.08,3.6796,36490000.0,5620000000.0,5030000000.0,0.0,4.97,18050000.0,0.6,,32140000.0
0,0,NOV,0,0,0,0,4820000000.0,6430000000.0,,24.51,,0.56,0.62,0.76,-1.1,-71.88,-5.4,-1.74,-56.07,8480000000.0,22.2,-4.9,845000000.0,75000000.0,-6100000000.0,-15.96,,1170000000.0,3.03,2780000000.0,35.39,2.72,20.16,714000000.0,790250000.0,1.71,10.76,19.4,5130000.0,388220000.0,384240000.0,0.42,97.11,21310000.0,3.82,5.51,18900000.0
0,0,NRG,0,0,0,0,7820000000.0,13930000000.0,2.0,9.23,0.28,0.84,4.72,1.42,8.38,45.19,13.35,7.08,1779.7,9820000000.0,37.49,10.2,2520000000.0,1820000000.0,4120000000.0,16.81,,345000000.0,1.39,6450000000.0,384.21,1.31,6.66,1410000000.0,1050000000.0,0.95,28.38,35.93,3460000.0,250540000.0,246040000.0,0.81,98.11,7850000.0,1.96,3.59,6730000.0
0,0,NSC,0,0,0,0,40070000000.0,52230000000.0,15.21,15.7,1.76,3.66,2.64,4.62,9.98,24.1,35.87,6.83,17.82,11300000000.0,42.91,-7.1,5190000000.0,5190000000.0,2720000000.0,10.25,-5.1,580000000.0,2.25,13010000000.0,85.71,0.9,58.87,3890000000.0,1210000000.0,1.39,147.85,182.68,2100000.0,257100000.00000003,257420000.00000003,0.1,70.6,3610000.0,1.59,1.41,3350000.0
0,0,NTAP,0,0,0,0,9080000000.0,8060000000.000001,9.75,8.87,1.07,1.75,32.19,1.44,6.07,18.19,17.2,7.58,134.79,5600000000.0,23.74,-10.2,3940000000.0,1120000000.0,1020000000.0,4.26,11.2,3020000000.0,13.64,1990000000.0,704.97,1.2,1.27,1080000000.0,805120000.0,1.44,40.38,53.34,2800000.0,221180000.0,220460000.0,0.31,99.16,8390000.0,3.05,5.22,11480000.0
0,0,NTRI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NTRS,0,0,0,0,15730000000.0,,11.29,14.9,3.63,2.99,1.57,,,24.55,31.84,1.06,14.01,6130000000.0,28.91,3.1,6090000000.0,,1430000000.0,6.71,3.9,3950000000.0,19.0,14500000000.0,,,48.04,,,1.22,75.03,95.17,1830000.0,208050000.0,204990000.0,0.63,85.77,6330000.0,3.16,3.31,7440000.0
0,0,NU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NUE,0,0,0,0,11360000000.0,13910000000.0,9.11,14.68,7.24,0.51,1.1,0.62,5.2,3.57,7.66,5.89,8.48,22120000000.0,72.72,-7.7,2700000000.0,2480000000.0,782630000.0,2.57,-95.9,1390000000.0,4.59,4330000000.0,40.83,3.54,33.57,2360000000.0,483730000.0,,35.26,47.84,3170000.0,301130000.0,301260000.0,0.65,81.2,4660000.0,1.19,1.77,5800000.0
0,0,NUS,0,0,0,0,1390000000.0,1550000000.0,8.49,,,0.61,1.58,0.64,4.5,7.17,11.05,9.65,20.95,2420000000.0,43.6,-14.6,1840000000.0,344080000.0,173550000.0,3.1,,345250000.0,6.22,507010000.0,57.92,2.08,15.74,177930000.0,100140000.0,0.84,21.86,33.52,1140000.0,52640000.0,52860000.0,2.97,78.99,2120000.0,1.67,5.41,3410000.0
0,0,NVDA,0,0,0,0,173810000000.0,165560000000.0,62.83,37.88,3.59,16.08,14.24,15.16,48.65,25.61,26.07,11.62,25.95,10920000000.0,17.93,40.8,6770000000.0,3230000000.0,2800000000.0,4.52,68.0,10900000000.0,17.81,2640000000.0,21.66,7.67,19.92,4760000000.0,3190000000.0,1.47,256.36,239.46,15500000.0,612000000.0,586110000.0,4.17,68.96,11450000.0,0.69,,10420000.0
0,0,NWL,0,0,0,0,5640000000.0,11690000000.0,28.62,8.84,,0.55,1.14,1.2,9.63,1.1,8.47,3.08,3.63,9710000000.0,22.95,-3.8,3240000000.0,1270000000.0,186100000.0,0.25,332.6,348600000.0,0.82,6400000000.0,128.05,1.38,11.72,1040000000.0,1780000000.0,1.14,12.84,17.49,4720000.0,447970000.0,420240000.0,0.77,89.89,19370000.0,4.28,6.29,20670000.0
0,0,NWSA,0,0,0,0,5130000000.0,6590000000.0,,71.94,10.62,0.52,0.57,0.68,6.03,-1.88,4.56,1.71,-1.24,9740000000.0,16.62,-5.6,4450000000.0,883000000.0,-183000000.0,-0.31,-10.5,1270000000.0,2.16,2760000000.0,27.25,1.36,15.23,762000000.0,331500000.0,1.5,9.14,12.43,3610000.0,388640000.0,506970000.0,0.58,100.39,11540000.0,2.85,2.99,9370000.0
0,0,NYX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,OI,0,0,0,0,962590000.0,5970000000.0,,3.38,0.46,0.14,2.06,0.89,5.15,-5.98,9.31,4.03,-51.78,6690000000.0,43.1,-0.4,1210000000.0,1050000000.0,-397000000.0,-2.58,,551000000.0,3.53,5760000000.0,1021.63,1.25,3.0,405000000.0,-4380000.0,1.7,6.45,10.0,2900000.0,156520000.0,154330000.0,0.84,96.46,9600000.0,2.72,6.19,11280000.0
0,0,OKE,0,0,0,0,12080000000.0,24800000000.0,9.51,9.19,0.78,1.19,1.94,2.44,9.47,12.58,18.73,5.94,19.97,10160000000.0,24.58,-15.1,3380000000.0,2380000000.0,1280000000.0,3.07,9.3,20960000.0,0.05,12950000000.0,208.02,0.73,15.07,1950000000.0,-2410000000.0,1.92,25.56,60.48,6800000.0,413860000.0,410340000.0,0.67,76.63,14620000.0,1.51,4.57,10590000.0
0,0,OMC,0,0,0,0,11170000000.0,13280000000.0,8.5,8.37,1.12,0.76,3.91,0.89,5.49,8.96,13.88,,,14890000000.0,68.26,-1.8,2710000000.0,2300000000.0,1330000000.0,6.09,-1.9,,,,191.23,,13.15,,,,54.49,71.66,2830000.0,216870000.0,215430000.0,0.83,106.69,20950000.0,6.67,9.73,21770000.0
0,0,ORCL,0,0,0,0,163890000000.0,189710000000.0,16.55,12.41,1.51,4.41,11.51,4.77,11.05,27.06,35.72,8.61,55.01,39770000000.0,12.1,1.9,31510000000.0,16370000000.000002,10760000000.0,3.18,-6.3,25860000000.0,8.2,53570000000.0,359.96,2.12,4.5,13950000000.0,10050000000.0,0.9,49.67,53.12,15180000.0,3150000000.0,2009999999.9999998,36.36,53.24,28420000.0,1.5,1.33,29490000.0
0,0,ORLY,0,0,0,0,27790000000.0,33950000000.000004,21.04,21.41,1.49,2.82,255.32,3.32,15.56,13.41,18.61,11.23,569.53,10220000000.0,134.21,2.7,5390000000.0,2180000000.0,1370000000.0,17.82,-6.5,287070000.0,3.87,6450000000.0,5926.07,0.91,1.47,1730000000.0,753030000.0,0.85,334.15,399.72,1070000.0,74200000.0,72930000.0,1.75,88.42,1470000.0,1.26,2.01,1530000.0
0,0,OXY,0,0,0,0,12720000000.0,59460000000.0,,43.29,,0.55,0.52,2.92,8.22,-3.27,12.65,2.1,-1.82,20390000000.0,25.19,31.9,12060000000.0,8840000000.0,-970000000.0,-1.22,,3040000000.0,3.39,41440000000.0,121.07,1.25,27.37,7380000000.0,-1120000000.0,1.75,12.74,32.95,37640000.0,916780000.0,892860000.0,0.17,85.89,73570000.0,1.43,8.91,50890000.0
0,0,P,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PAYX,0,0,0,0,24420000000.0,24520000000.0,22.18,23.36,3.77,5.99,8.85,5.97,14.35,26.98,36.06,9.33,41.35,4110000000.0000005,11.44,6.8,2590000000.0,1690000000.0,1110000000.0,3.07,9.2,853800000.0,2.38,990600000.0,35.89,1.18,7.69,1300000000.0,1080000000.0,0.98,64.09,79.72,3010000.0,358720000.0,319890000.0,10.76,70.59,11220000.0,2.49,3.51,8910000.0
0,0,PBCT,0,0,0,0,5040000000.0,,9.35,10.44,,2.56,0.65,,,28.56,43.15,0.99,7.47,1880000000.0,4.61,15.6,1810000000.0,,521900000.0,1.27,13.8,507600000.0,1.2,6920000000.0,,,17.67,,,1.29,11.62,15.03,5280000.0,423510000.0,420050000.0,0.64,80.87,17930000.0,3.02,5.58,18840000.0
0,0,PBI,0,0,0,0,399260000.0,2310000000.0,10.13,3.58,,0.13,1.4,0.72,7.78,6.07,7.24,2.54,20.7,3210000000.0,18.18,-3.0,1280000000.0,391110000.0,40140000.0,1.097,253.6,1040000000.0,6.08,2790000000.0,974.01,1.42,1.68,252210000.0,554080000.0,2.14,2.288,3.7407,3070000.0,171360000.0,169720000.0,0.59,81.75,33590000.0,9.33,26.41,33950000.0
0,0,PCAR,0,0,0,0,22830000000.0,18500000000.0,10.82,17.09,,0.94,2.37,0.76,4.99,8.73,11.03,6.26,22.6,24270000000.0,69.99,-20.4,3860000000.0,3160000000.0,2120000000.0,6.09,-42.9,4330000000.0,12.52,12500000000.0,129.71,1.33,27.88,2920000000.0,14210000000.0,1.15,62.68,73.2,2530000.0,346390000.0,339240000.0,2.01,65.93,5000000.0,1.84,1.47,5300000.0
0,0,PCG,0,0,0,0,5620000000.0,7840000000.0,,3.27,0.93,0.33,1.09,0.46,-1.14,-44.7,8.04,1.06,-83.71,17129999999.999998,32.44,16.0,4580000000.0,4610000000.0,-7660000000.0,-14.5,,1570000000.0,2.97,26900000000.0,499.3,1.15,9.7,4820000000.0,-16770000000.0,1.04,9.95,10.89,11910000.0,529789999.99999994,497500000.0,0.15,83.32,24000000.0,1.61,4.81,30270000.0
0,0,PCL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PCLN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PDCO,0,0,0,0,1440000000.0,2100000000.0,29.98,9.33,2.24,0.25,0.98,0.37,10.22,0.85,2.21,2.28,3.2,5640000000.0,60.14,4.3,1190000000.0,207090000.0,48130000.0,0.5,-25.6,106170000.0,1.13,775140000.0,52.66,1.41,15.59,-197140000.0,275310000.0,1.45,16.3,19.73,1460000.0,95810000.0,84240000.0,11.91,93.96,9010000.0,5.16,14.9,14680000.0
0,0,PEG,0,0,0,0,25440000000.0,25440000000.0,15.13,15.02,3.24,2.53,1.69,2.53,6.45,16.8,25.19,3.41,11.49,10080000000.0,19.99,0.4,3610000000.0,3960000000.0,1690000000.0,3.33,119.6,147000000.0,0.29,16530000000.000002,109.58,0.64,29.94,3380000000.0,-424380000.0,0.54,46.82,56.07,3870000.0,505130000.0,504510000.0,0.06,71.75,6340000.0,1.36,1.26,6180000.0
0,0,PEP,0,0,0,0,180960000000.0,207290000000.0,25.05,22.17,3.08,2.73,12.24,3.09,16.1,10.89,15.97,8.58,49.9,67160000000.0,48.01,5.7,37180000000.0,12580000000.0,7310000000.0,5.2,-74.2,5740000000.0,4.13,33630000000.000004,226.18,0.86,10.63,9650000000.0,4420000000.0,0.58,126.08,134.97,6790000.0,1390000000.0,1390000000.0,0.14,73.36,11640000.0,1.34,0.84,11960000.0
0,0,PETM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PETS,0,0,0,0,681830000.0,589460000.0,26.83,26.6,,2.49,5.34,2.15,18.12,9.28,11.03,12.35,19.55,274400000.0,13.61,-0.3,95310000.0,32530000.0,25470000.0,1.26,-12.2,92370000.0,4.62,0.13,0.13,5.92,6.39,34690000.0,24530000.0,0.39,29.25,25.73,20170000.0,20170000.0,17630000.0,3.66,91.04,4670000.0,6.67,28.73,4830000.0
0,0,PFE,0,0,0,0,203540000000.0,245880000000.0,12.78,13.64,2.61,4.02,3.22,4.75,9.73,31.17,29.12,,,50660000000.0,9.13,-8.3,41740000000.0,20680000000.0,15780000000.0,2.8,-12.4,,,,84.28,,11.41,,,,33.56,36.65,32900000.0,5550000000.0,5540000000.0,0.04,72.79,44310000.0,1.26,0.8,59080000.0
0,0,PFG,0,0,0,0,8060000000.000001,9370000000.0,5.94,6.29,,0.51,0.55,0.58,,8.59,10.44,0.41,10.78,16219999999.999998,58.23,7.3,6200000000.0,1920000000.0,1390000000.0,4.96,27.2,3400000000.0,12.36,4090000000.0,27.39,2.19,52.85,5490000000.0,1530000000.0,1.66,30.27,47.9,2069999.9999999998,273390000.0,273500000.0,0.33,74.63,3080000.0,1.25,1.29,5190000.0
0,0,PG,0,0,0,0,294060000000.0,315570000000.0,64.55,22.68,3.02,4.3,6.59,4.49,29.37,7.09,22.51,8.24,10.01,70350000000.0,28.2,4.6,33439999999.999996,18850000000.0,4730000000.0,1.86,6.3,15390000000.0,6.22,36900000000.0,80.32,0.82,18.03,16750000000.0,11200000000.0,0.39,113.87,120.65,11710000.0,2470000000.0,2450000000.0,0.11,65.38,18030000.0,1.21,0.74,23630000.0
0,0,PGR,0,0,0,0,47770000000.0,53160000000.0,13.47,15.06,6.84,1.23,3.33,1.36,,9.19,11.94,5.54,26.73,39020000000.0,66.81,0.3,5530000000.0,4970000000.0,3560000000.0,6.06,-35.8,2520000000.0,4.31,5390000000.0,37.0,0.44,24.52,,,0.56,76.31,75.16,4059999.9999999995,585300000.0,583150000.0,0.28,82.2,4590000.0,0.99,0.79,6200000.0
0,0,PH,0,0,0,0,17000000000.0,25650000000.0,12.61,15.22,1.95,1.21,2.69,1.81,10.48,9.63,14.54,7.1,22.51,14200000000.0,110.49,0.7,3630000000.0,2530000000.0,1370000000.0,10.52,-34.4,1090000000.0,8.52,9900000000.0,156.1,1.38,49.31,2020000000.0,1330000000.0,1.63,128.85,180.9,1630000.0,128360000.00000001,127690000.0,0.35,83.52,2550000.0,1.35,2.0,1740000.0
0,0,PHM,0,0,0,0,6430000000.0,7890000000.0,6.52,7.37,1.14,0.64,1.18,0.75,5.46,10.02,13.55,8.23,20.14,10510000000.0,38.56,14.9,2410000000.0,1480000000.0,1040000000.0,3.82,22.2,1830000000.0,6.83,3820000000.0,69.13,3.9,20.62,1120000000.0,607780000.0,1.13,24.59,36.84,5070000.0,268149999.99999997,260740000.0,3.17,95.0,7400000.0,1.16,3.14,14160000.0
0,0,PKI,0,0,0,0,9710000000.0,11730000000.0,42.75,19.16,1.84,3.37,3.45,4.07,22.79,7.89,13.89,4.0,8.44,2880000000.0,26.02,6.5,1420000000.0,614500000.0,227750000.0,2.04,-9.5,191880000.0,1.72,2260000000.0,80.21,1.8,25.32,363470000.0,227110000.0,1.31,76.64,88.23,1040000.0,111300000.0,104590000.0,0.81,98.78,2850000.0,2.82,5.22,4530000.0
0,0,PLD,0,0,0,0,64120000000.00001,75470000000.0,35.26,69.93,6.73,17.06,2.84,22.66,24.01,45.51,34.75,1.75,5.91,3770000000.0,5.82,28.7,2610000000.0,2450000000.0,1710000000.0,2.62,40.9,807870000.0,1.16,15680000000.0,42.63,1.09,46.2,,,1.01,79.51,87.84,5430000.0,739090000.0,696110000.0,0.51,86.77,7400000.0,1.2,1.14,7790000.0
0,0,PLL,0,0,0,0,46920000.0,36580000.0,,,,,3.49,,-3.77,0.0,0.0,-43.09,-74.15,,,,,-9620000.0,-9380000.0,-1.3,,11390000.0,1.38,1060000.0,6.99,12.97,1.9,-9600000.0,-8850000.0,1.06,5.19,7.33,8240000.0,8240000.0,7390000.0,0.0,0.08,0.62,0.62,,
0,0,PM,0,0,0,0,111770000000.0,136389999999.99998,14.62,13.16,1.91,3.7,,4.52,11.89,25.35,38.34,19.17,,30210000000.0,19.42,6.0,19290000000.0,12550000000.0,7640000000.0,4.91,34.9,3750000000.0,2.41,28370000000.0,,1.02,-8.31,,,0.92,72.76,81.62,6980000.0,1560000000.0,1550000000.0,0.22,75.0,10830000.0,1.26,0.7,11430000.0
0,0,PNC,0,0,0,0,42160000000.0,,9.27,13.42,3.83,2.43,0.86,,,30.29,36.36,1.21,10.35,16559999999.999998,37.59,-12.1,17050000000.0,,4760000000.0,10.75,-28.0,7880000000.0,18.58,73400000000.0,,,116.19,,,1.32,96.72,136.4,3090000.0,428730000.0,421060000.0,0.23,84.0,4960000.0,1.34,1.17,4990000.0
0,0,PNR,0,0,0,0,5130000000.0,6160000000.0,14.43,14.06,1.57,1.76,2.63,2.08,11.89,12.03,15.12,7.03,19.09,2960000000.0,17.46,2.0,1050000000.0,527200000.00000006,361700000.0,2.09,5.3,82500000.0,0.49,1110000000.0,56.77,1.42,11.61,353000000.0,200590000.0,1.23,30.44,40.14,1470000.0,167640000.0,167220000.0,0.26,92.16,3000000.0,1.87,2.02,3140000.0
0,0,PNW,0,0,0,0,8529999999.999999,14330000000.0,15.9,15.72,2.68,2.46,1.57,4.13,10.07,15.51,20.02,2.4,10.23,3470000000.0,30.87,-11.4,1490000000.0,1360000000.0,538320000.0,4.77,145.4,10280000.0,0.09,5810000000.0,104.66,0.5,48.3,956730000.0,-212750000.0,0.39,76.25,88.2,1190000.0,112490000.0,112130000.0,0.42,88.53,2270000.0,1.73,2.67,3500000.0
0,0,POM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PPG,0,0,0,0,21350000000.0,25930000000.0,17.34,15.67,8.29,1.42,4.04,1.71,11.25,7.88,11.74,,,14900000000.0,62.9,-6.8,6530000000.0,2270000000.0,1170000000.0,4.93,-22.1,,,,108.16,,22.42,,,,87.66,115.17,2220000.0,235910000.0,235310000.0,0.42,79.73,3770000.0,1.51,1.6,4010000.0
0,0,PPL,0,0,0,0,19350000000.0,41580000000.0,10.63,10.34,,2.39,1.49,5.35,9.39,22.47,40.69,4.44,14.17,7770000000.0,10.66,0.8,4360000000.0,4440000000.0,1740000000.0,2.37,-12.3,815000000.0,1.06,23240000000.0,178.87,0.56,16.93,2430000000.0,-605630000.0,0.86,24.7,31.92,6740000.0,768180000.0,767100000.0,0.2,58.51,8900000.0,1.12,1.16,11610000.0
0,0,PRGO,0,0,0,0,6940000000.0,9960000000.0,47.65,12.76,,1.44,1.2,2.06,12.26,3.02,9.18,2.49,2.55,4840000000.0,35.57,10.7,1770000000.0,840700000.0,146100000.0,1.07,,360900000.0,2.65,3500000000.0,60.35,2.06,42.64,387800000.0,261079999.99999997,1.24,47.78,52.47,1370000.0,136130000.0,135800000.0,0.42,88.0,4090000.0,2.43,,5270000.0
0,0,PRU,0,0,0,0,21090000000.0,40510000000.0,5.27,4.84,0.88,0.34,0.33,0.63,,6.47,7.75,0.37,7.52,64709999999.99999,159.86,2.2,18400000000.0,5470000000.0,4139999999.9999995,10.11,34.0,25960000000.0,65.38,36340000000.0,57.03,0.62,158.25,19630000000.0,8650000000.0,1.74,51.95,81.23,3920000.0,396040000.0,395920000.0,0.2,66.86,8580000.0,1.7,2.17,7180000.0
0,0,PSA,0,0,0,0,32740000000.000004,38300000000.0,25.72,23.81,6.17,11.5,6.55,13.45,18.38,52.14,52.62,8.6,16.74,2920000000.0,16.73,3.8,2120000000.0,2049999999.9999998,1270000000.0,7.29,-34.2,409740000.0,2.35,1900000000.0,20.95,1.12,28.66,2069999999.9999998,1460000000.0,0.22,194.37,213.19,1330000.0,174640000.0,151440000.0,13.28,81.83,3780000.0,2.37,2.9,6210000.0
0,0,PSX,0,0,0,0,26260000000.0,36410000000.0,8.86,24.27,3.49,0.25,1.05,0.34,6.09,2.87,3.05,3.62,12.43,107290000000.0,237.71,0.1,11760000000.0,4610000000.0,3070000000.0,6.77,-67.1,1610000000.0,3.67,13020000000.0,47.94,1.24,56.48,4810000000.0,-1420000000.0,1.38,54.7,91.39,4700000.0,437840000.0,438330000.0,0.35,72.14,5940000.0,1.14,1.36,6730000.0
0,0,PVTB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PWR,0,0,0,0,4600000000.0,6090000000.0,12.22,8.94,,0.41,1.13,0.5,6.62,3.32,4.81,4.72,10.62,12110000000.0,83.12,0.0,1600000000.0,862370000.0,402040000.0,2.73,107.9,164800000.0,1.16,1660000000.0,40.85,1.69,28.45,526549999.99999994,336210000.0,1.15,31.5,38.31,1860000.0,137650000.0,140950000.0,0.92,100.48,7420000.0,3.89,6.13,7000000.0
0,0,PX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PXD,0,0,0,0,13080000000.0,14850000000.0,17.62,33.33,2.71,1.37,1.08,1.54,5.28,7.81,18.67,6.11,6.24,9680000000.0,57.94,19.8,4030000000.0000005,3530000000.0,753000000.0,4.5,6.5,818000000.0,4.94,3170000000.0,26.13,0.88,73.21,3120000000.0,-246880000.0,1.71,71.82,119.21,2880000.0,164860000.0,164190000.0,0.93,90.84,5100000.0,1.51,3.12,5020000.0
0,0,QCOM,0,0,0,0,84370000000.0,88880000000.0,20.97,18.76,0.9,3.63,18.69,3.63,8.99,17.31,33.67,15.31,104.38,24510000000.0,20.55,4.9,15670000000.0,9650000000.0,4240000000.0,3.52,-13.4,11420000000.0,9.99,16460000000.0,364.81,1.76,3.95,8050000000.000001,4440000000.0,1.4,70.56,81.98,11990000.0,1140000000.0,1140000000.0,0.11,78.94,15020000.0,1.1,1.32,19770000.0
0,0,QDEL,0,0,0,0,5650000000.0,5710000000.0,77.8,20.33,,10.85,10.1,10.68,36.58,13.63,19.79,7.71,14.8,534890000.0,13.09,14.8,320810000.0,156840000.0,72920000.0,1.73,-5.7,52770000.0,1.26,117150000.0,20.93,1.76,13.37,134480000.0,77550000.0,0.71,99.05,78.56,42000000.0,42000000.0,38000000.0,11.89,91.72,2800000.0,3.31,10.9,1640000.0
0,0,QEP,0,0,0,0,130030000.0,2040000000.0,,5.43,,0.11,0.05,1.69,3.87,-8.07,2.4,0.31,-3.6,1210000000.0,5.07,-21.6,874100000.0,568900000.0,-97300000.0,-0.41,,166300000.0,0.7,2080000000.0,78.12,0.96,11.19,566900000.0,48600000.0,3.07,0.4237,2.5801,11130000.0,242180000.0,232800000.0,1.92,108.95,18190000.0,1.71,10.3,19910000.0
0,0,R,0,0,0,0,1440000000.0,9520000000.0,,,,0.16,0.58,1.07,4.37,-0.27,5.68,2.28,-0.93,8930000000.0,170.51,0.7,1590000000.0,2170000000.0,-23730000.0,-0.47,,73580000.0,1.38,8150000000.0,329.05,0.6,46.48,2140000000.0000002,-1510000000.0,1.93,28.02,44.32,1210000.0,52220000.0,52810000.0,0.58,91.47,3360000.0,2.51,7.22,3420000.0
0,0,RAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,RDC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,RF,0,0,0,0,9020000000.0,,7.42,8.8,1.22,1.6,0.56,,,25.99,33.44,1.03,8.22,5190000000.0,5.3,-24.3,5520000000.0,,1260000000.0,1.27,-58.9,5260000000.0,5.49,13260000000.0,,,16.74,,,1.71,9.32,14.45,15310000.0,957380000.0,953290000.0,0.42,78.53,19440000.0,1.22,2.33,16670000.000000002
0,0,RHI,0,0,0,0,5060000000.0,4810000000.0,11.72,16.64,,0.83,4.47,0.79,7.92,7.11,9.9,,,6110000000.0,53.3,2.6,2530000000.0,671350000.0,434550000.0,3.76,-18.1,270480000.0,2.39,273830000.0,23.94,,10.09,,,1.49,41.27,54.26,1580000.0,114740000.0,109930000.0,2.95,97.64,7700000.0,3.9,7.98,7010000.0
0,0,RHT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,RL,0,0,0,0,5080000000.0,6000000000.0,8.06,9.8,1.2,0.85,1.63,0.94,6.4,10.4,11.42,6.74,20.55,6390000000.0,82.84,1.4,3890000000.0,996500000.0,664900000.0,8.48,178.4,1910000000.0,25.88,2820000000.0,90.56,1.94,42.29,848700000.0,562340000.0,1.35,72.71,101.35,1400000.0,48860000.0,43990000.0,1.01,101.94,5310000.0,3.33,11.99,4340000.0
0,0,ROK,0,0,0,0,19670000000.0,21370000000.0,21.63,23.31,2.92,2.97,27.44,3.17,15.52,10.54,19.86,12.99,62.86,6760000000.0,58.19,1.5,2900000000.0,1490000000.0,711700000.0,6.13,-61.8,641800000.0,5.52,2310000000.0,245.78,3.12,5.34,1270000000.0,182560000.0,,157.12,184.23,1260000.0,116180000.0,115320000.0,0.67,78.39,3200000.0,2.15,2.76,2890000.0
0,0,ROP,0,0,0,0,33320000000.0,37940000000.0,18.67,24.1,2.3,6.15,3.51,7.07,19.82,30.18,27.65,5.59,18.49,5430000000.0,52.18,4.9,3430000000.0,1940000000.0,1640000000.0,15.57,-35.0,999800000.0,9.59,5280000000.0,55.01,0.96,91.96,1540000000.0,1620000000.0,,307.01,345.34,104390000.0,104390000.0,102630000.0,1.92,96.97,1970000.0,2.71,2.57,2220000.0
0,0,ROST,0,0,0,0,29370000000.0,31500000000.0,17.96,23.98,3.98,1.86,8.74,1.96,12.48,10.35,13.38,17.4,49.84,16040000000.0,44.74,7.5,5320000000.0,2500000000.0,1660000000.0,4.6,3.3,1350000000.0,3.8,3490000000.0,103.83,1.27,9.79,2170000000.0,1260000000.0,0.88,83.08,106.45,3580000.0,355390000.0,348360000.0,2.14,90.29,4580000.0,0.9,1.32,4440000.0
